age,gender,work_experience,canada_workex,dep_num,canada_born,citizen_status,level_of_schooling,fluent_english,reading_english_scale,speaking_english_scale,writing_english_scale,numeracy_scale,computer_scale,transportation_bool,caregiver_bool,housing,income_source,felony_bool,attending_school,currently_employed,substance_use,time_unemployed,need_mental_health_support_bool,employment_assistance,life_stabilization,retention_services,specialized_services,employment_related_financial_supports,employer_financial_supports,enhanced_referrals,success_rate
49,0,29,17,1,0,0,10,7,6,6,8,7,5,0,1,6,2,0,1,1,1,6,0,1,0,1,0,1,0,0,85
31,0,11,4,1,0,1,12,6,7,7,7,6,5,1,0,9,5,0,1,1,1,4,1,1,1,0,0,1,0,1,64
29,1,10,6,1,1,0,12,7,7,7,8,8,9,1,0,9,4,1,1,0,0,6,1,0,1,0,0,0,0,1,84
41,0,20,8,1,0,0,6,5,5,5,6,9,4,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,1,1,62
26,0,8,4,3,1,0,14,9,10,10,8,8,3,1,0,6,1,0,0,1,0,6,0,1,0,1,0,1,0,0,65
41,0,22,9,0,1,0,10,4,5,4,5,9,3,0,0,2,4,0,1,0,1,6,0,0,0,1,1,1,0,0,55
40,0,22,16,4,0,1,8,5,5,4,4,9,5,1,0,6,6,0,1,1,1,7,1,1,0,0,1,0,0,0,74
41,1,23,13,0,1,1,8,5,4,5,5,7,8,0,1,4,9,0,0,1,0,0,0,0,0,1,1,1,0,0,70
41,0,21,18,3,1,0,8,7,8,8,7,8,7,0,0,6,7,0,0,1,1,5,1,1,1,1,0,1,0,0,59
26,0,6,3,1,1,0,12,7,7,6,8,4,3,1,1,9,9,0,1,0,0,5,0,1,1,1,1,0,0,0,56
28,0,9,6,3,0,0,8,6,5,6,7,3,9,0,0,8,3,0,0,1,0,7,0,1,0,1,0,1,1,0,54
34,1,14,4,0,0,1,8,5,4,6,4,4,4,0,1,1,3,0,0,0,0,6,1,0,1,1,1,0,1,1,52
39,0,19,11,0,0,0,8,5,5,4,4,4,6,0,0,7,6,1,0,0,1,3,1,1,1,1,0,0,0,1,63
46,0,27,12,4,0,0,10,7,6,6,7,7,5,0,0,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,70
40,1,22,14,4,0,0,6,7,6,8,8,8,8,1,0,8,3,0,0,0,1,6,1,1,0,0,1,1,0,1,69
38,1,17,13,4,1,0,12,4,5,3,4,4,9,0,0,8,4,0,0,1,1,0,1,0,1,1,1,0,0,1,59
31,1,12,4,0,1,0,8,4,3,3,4,5,7,0,1,6,1,0,0,1,1,3,0,1,1,0,1,0,0,1,48
21,1,3,2,0,1,0,10,8,7,7,7,9,9,1,1,2,9,1,0,1,0,4,0,1,0,0,1,1,1,1,63
33,0,12,6,3,1,1,12,9,8,8,10,6,5,0,1,9,5,1,1,1,1,0,0,0,0,0,0,1,0,1,74
27,0,7,3,3,1,0,14,5,6,4,4,9,7,0,0,8,3,1,1,1,0,4,0,0,1,1,0,0,1,1,55
27,1,9,7,3,1,1,10,9,8,10,9,9,9,1,0,2,3,0,1,0,1,6,1,1,1,1,0,1,1,1,69
36,1,15,11,3,1,1,12,6,6,5,5,6,3,1,1,1,8,0,0,0,1,3,0,1,1,1,1,0,0,1,59
25,0,5,2,3,0,0,14,5,6,4,4,7,5,1,0,7,7,0,1,0,1,6,1,1,1,0,1,1,1,1,55
29,1,9,6,3,1,0,12,6,7,5,6,4,9,0,0,9,2,1,0,1,1,0,1,0,1,0,1,0,0,1,59
25,0,4,2,4,1,1,14,6,5,6,6,4,7,1,1,1,3,0,1,1,1,6,0,1,1,0,1,0,0,1,47
50,1,32,16,0,0,0,8,7,6,8,7,4,5,0,0,2,9,0,1,1,0,3,1,0,0,1,1,1,0,0,77
27,0,9,5,0,1,1,12,6,6,6,6,3,3,1,1,4,2,1,1,1,1,5,0,1,0,1,1,1,1,0,42
34,1,14,9,2,0,0,10,5,6,6,4,7,6,1,0,3,8,1,1,0,0,2,0,1,0,0,1,1,1,0,71
18,0,0,0,2,0,1,8,8,7,8,8,7,6,1,0,8,4,1,1,1,0,3,1,0,1,0,1,1,0,0,51
24,0,6,5,2,0,0,8,7,8,6,7,4,5,0,0,1,4,0,0,1,0,7,1,1,1,0,1,0,1,0,42
25,0,6,2,0,1,1,12,8,7,9,7,9,3,1,1,3,8,1,0,1,1,5,1,1,1,1,1,0,1,0,63
28,0,10,7,4,0,0,6,9,9,10,8,3,7,1,0,4,3,1,0,1,0,5,0,1,0,0,1,1,0,1,54
37,0,16,13,3,0,1,8,7,7,7,8,4,7,1,0,2,5,0,1,1,0,1,1,0,0,0,0,1,0,1,66
23,0,5,3,1,0,1,6,7,6,8,7,5,7,1,0,7,1,1,1,0,0,6,1,1,1,1,0,1,0,0,55
27,1,7,3,1,1,0,8,5,4,5,4,7,3,0,1,1,2,0,0,1,0,2,1,1,0,1,0,0,0,1,39
30,0,11,7,3,0,0,8,5,5,5,4,8,9,1,0,1,7,0,1,0,1,0,0,0,0,0,0,0,0,1,62
28,1,7,5,4,0,0,12,7,7,8,8,7,3,1,1,9,6,0,1,0,1,6,1,0,1,1,0,1,0,1,58
28,0,10,4,2,0,0,8,8,9,7,9,4,4,1,0,2,4,1,0,0,0,6,0,1,0,0,1,1,0,1,59
39,0,21,12,3,1,1,12,7,8,6,8,5,6,0,0,3,9,1,0,0,0,3,0,0,1,0,1,0,1,0,62
35,1,14,5,4,0,0,14,9,8,9,8,3,9,0,0,3,5,1,1,1,0,7,0,1,0,0,1,0,0,0,73
33,1,15,7,3,0,1,8,4,3,3,4,6,4,1,0,4,6,1,1,0,1,4,1,1,0,1,0,1,0,1,54
49,1,28,23,4,1,0,12,4,4,4,4,3,8,0,0,8,9,1,0,0,1,7,0,1,1,1,1,1,0,0,76
18,0,0,0,4,1,1,12,5,5,5,6,9,3,1,0,1,4,1,0,1,1,3,1,1,0,0,1,1,0,0,41
46,1,26,13,1,0,0,10,9,9,8,9,7,8,0,1,1,2,0,0,1,1,4,0,0,1,1,1,0,0,0,83
31,0,10,5,0,1,0,8,8,9,7,8,8,7,1,0,5,2,1,0,0,0,7,0,0,0,0,1,0,1,1,59
39,1,20,14,1,0,1,8,7,6,6,7,7,4,0,0,5,2,1,0,1,0,7,1,0,1,1,0,1,0,0,65
29,0,9,5,2,1,0,10,6,5,7,5,8,3,0,1,8,1,1,0,1,1,4,1,1,0,1,1,0,0,0,46
22,0,3,2,0,1,1,10,5,6,5,6,4,3,0,0,2,9,0,0,1,0,7,1,1,1,1,1,0,1,1,42
35,1,16,6,1,1,1,14,8,8,7,7,4,9,0,1,9,6,1,0,1,1,6,0,0,0,0,1,0,1,0,69
24,1,3,1,0,0,1,12,8,9,9,7,7,6,1,1,5,5,1,1,1,0,7,1,1,1,1,1,0,0,1,63
32,1,14,12,3,0,1,8,8,7,9,9,8,4,0,1,4,9,1,1,1,0,2,1,0,1,0,0,1,0,0,61
29,0,8,3,1,0,0,10,6,5,7,5,9,8,0,0,1,3,0,1,0,1,3,1,0,1,0,0,1,0,1,58
22,1,2,1,3,0,0,12,4,5,5,4,8,7,1,1,2,9,1,0,1,1,4,1,1,1,1,1,0,1,1,49
25,0,7,3,3,1,0,8,7,6,7,6,4,3,1,0,9,6,1,0,1,1,5,1,1,0,0,1,0,1,1,46
41,1,23,18,3,0,0,8,4,4,5,3,3,6,0,1,8,1,0,1,1,0,2,0,0,1,0,1,0,0,1,54
27,0,8,3,3,0,1,10,8,8,7,9,5,7,0,1,1,7,0,1,0,0,0,0,0,1,0,0,1,1,0,66
44,0,25,18,3,0,1,12,5,6,5,6,9,7,1,1,3,2,1,1,0,0,6,1,0,1,0,0,0,1,0,76
28,0,10,3,0,1,1,10,6,5,7,7,8,3,0,0,2,2,1,1,1,0,4,0,1,1,0,1,1,1,1,50
31,1,11,7,4,0,0,10,6,6,7,6,9,5,0,1,1,7,1,0,0,0,7,0,0,1,0,1,0,0,1,53
33,1,15,13,0,1,1,10,5,4,5,4,3,7,0,1,9,7,0,0,1,0,4,1,1,1,0,1,0,1,0,59
32,1,11,8,0,0,1,8,5,6,5,5,5,9,0,1,3,4,1,1,1,0,5,0,1,1,1,0,1,0,0,55
29,0,10,3,0,1,0,10,5,6,5,4,8,8,0,1,8,1,0,1,0,0,4,0,1,1,1,0,0,1,1,57
34,1,13,4,0,0,0,12,9,8,9,9,8,7,1,0,1,6,0,1,0,0,7,0,1,0,0,0,0,1,0,80
23,1,5,1,0,0,0,10,7,7,7,6,6,8,0,1,1,6,1,0,0,1,1,1,1,1,0,0,0,0,0,60
33,1,12,4,0,0,0,12,5,4,4,5,8,5,1,1,9,5,1,0,1,1,3,1,0,0,1,1,0,1,1,60
18,1,0,0,0,0,1,8,7,8,6,6,6,3,0,1,5,2,1,0,1,1,5,1,1,1,1,1,1,1,1,42
33,0,13,11,0,0,1,8,4,5,5,3,8,4,1,1,1,5,1,0,1,0,1,0,1,0,0,1,1,0,0,66
26,0,7,4,4,0,0,12,8,8,8,7,9,8,0,0,4,2,0,1,1,0,2,1,1,1,1,0,1,0,0,60
28,0,7,3,2,1,1,10,9,8,10,10,4,9,0,0,8,7,1,1,1,0,6,0,1,0,0,1,0,0,1,74
32,0,11,8,2,1,1,14,8,7,9,9,5,3,0,1,6,4,0,1,0,1,2,0,1,1,1,1,1,1,0,60
35,0,16,10,3,1,1,12,4,5,5,3,5,9,0,1,3,8,0,1,0,0,3,0,1,1,1,0,0,1,0,61
18,0,0,0,0,0,0,14,6,7,7,6,8,5,0,0,1,5,0,0,0,1,4,1,1,0,1,1,1,1,0,56
40,1,20,17,2,1,0,12,8,8,7,7,7,4,0,1,6,4,1,1,0,0,5,0,1,1,1,0,0,0,0,65
21,0,1,0,1,1,0,8,5,5,6,6,8,5,1,1,2,1,1,0,1,0,5,1,1,1,0,1,0,1,0,47
33,0,14,6,1,1,1,10,5,5,6,6,4,4,1,0,6,3,0,1,1,0,7,1,1,1,1,1,1,1,0,43
41,0,21,17,0,0,0,10,4,5,5,4,9,8,1,0,2,8,1,0,1,0,5,0,0,1,0,0,0,0,0,72
38,0,18,10,4,0,0,10,5,6,6,5,6,5,1,0,4,6,0,0,0,0,0,0,0,1,1,1,0,1,0,62
28,0,8,4,4,0,1,10,4,3,3,5,6,5,1,1,1,2,1,1,1,1,7,1,1,1,1,1,1,0,0,47
28,1,10,8,0,0,0,12,4,3,4,5,4,6,1,0,9,2,1,1,1,0,2,0,1,0,0,1,1,1,0,48
26,1,6,3,4,0,0,14,6,5,5,7,5,3,1,1,4,5,0,1,1,1,6,1,0,1,1,1,0,0,1,51
38,0,19,12,4,0,1,14,6,7,5,5,3,9,0,0,9,1,1,1,1,1,0,1,1,0,0,1,0,0,1,77
29,1,10,8,2,0,0,12,9,8,8,9,6,8,0,0,1,8,1,1,0,1,3,1,0,1,0,0,0,1,0,73
36,0,16,5,1,1,1,12,7,6,8,6,3,3,0,1,6,5,0,1,0,1,7,0,1,1,0,1,0,1,0,52
18,0,0,0,1,1,1,12,4,5,4,5,3,3,0,1,6,1,0,0,0,0,3,0,0,1,0,1,0,0,0,38
39,1,21,17,0,1,1,10,8,9,8,8,9,5,0,0,8,1,1,0,0,0,4,0,0,0,1,1,1,1,1,78
23,1,4,1,2,0,1,10,8,9,7,9,9,6,0,0,9,6,1,1,1,1,4,0,1,0,1,0,1,1,0,56
24,0,5,2,4,1,1,14,8,8,7,9,3,4,0,0,1,8,1,0,1,0,6,1,0,0,1,1,0,1,0,50
27,1,8,2,4,1,1,10,4,5,3,4,3,3,0,1,4,9,1,0,1,1,0,0,0,0,0,0,0,1,1,35
41,0,22,11,1,1,0,10,9,10,9,9,6,7,1,1,6,5,0,1,1,1,2,1,1,1,1,1,1,0,0,73
34,0,16,10,3,1,0,10,4,5,4,5,4,9,0,0,6,6,0,0,0,1,4,1,1,1,1,0,0,0,0,72
35,0,15,11,3,0,0,10,8,8,7,7,5,6,0,0,6,3,1,0,0,1,4,0,0,1,1,0,0,0,0,60
18,0,0,0,0,1,1,12,7,8,8,6,9,7,0,1,8,6,0,1,0,0,7,0,0,0,1,1,1,0,0,67
36,0,15,7,3,0,1,10,4,3,5,3,6,5,1,0,1,6,0,1,1,0,5,0,1,1,1,0,1,0,1,67
21,1,3,1,4,0,0,8,8,7,9,7,8,7,1,0,6,2,0,1,0,1,7,1,0,0,1,0,0,0,0,62
32,1,13,7,2,0,0,8,7,7,8,6,5,6,1,0,5,1,0,0,0,1,2,1,0,0,1,0,0,1,1,56
21,1,3,2,3,1,1,10,8,9,7,7,9,8,0,1,1,4,1,1,1,1,5,1,1,1,0,1,1,1,0,53
26,0,6,5,2,1,1,14,7,7,6,7,3,7,0,1,4,8,1,0,1,0,7,1,1,0,0,0,0,0,0,52
33,1,12,6,4,1,1,10,5,4,4,5,5,8,1,1,9,9,1,0,1,1,0,1,1,1,1,0,0,1,0,67
44,0,23,9,3,1,1,12,7,6,6,7,4,8,1,0,1,9,1,1,0,0,5,1,1,1,0,0,0,0,1,84
18,0,0,0,0,1,1,8,5,5,6,6,8,4,0,0,8,1,0,1,0,0,6,1,0,1,1,1,1,0,1,31
39,0,20,10,3,0,0,10,8,9,8,9,7,9,0,1,3,5,0,0,0,0,4,0,1,0,1,1,1,0,0,76
35,0,17,8,3,1,1,6,7,7,7,8,5,8,1,0,2,3,0,0,0,1,6,1,0,0,0,1,1,0,0,67
28,0,10,3,2,0,0,6,8,7,8,8,7,5,1,0,3,8,0,1,0,0,5,0,0,1,1,0,1,0,1,50
23,1,2,1,2,0,1,10,7,7,6,8,5,4,1,1,9,4,1,0,0,0,3,1,0,0,0,1,0,1,0,49
31,0,10,4,1,0,0,10,6,7,7,6,7,4,1,1,4,3,1,1,1,1,3,1,1,1,1,0,1,1,0,59
44,0,23,9,2,1,1,14,6,5,7,5,3,9,1,1,5,3,0,1,1,1,1,0,0,1,0,0,1,1,0,76
21,1,1,0,0,1,0,6,6,5,6,5,9,7,1,0,4,8,1,1,1,0,7,0,1,1,1,1,0,1,1,41
28,0,8,6,0,0,0,10,8,9,8,8,3,3,0,1,1,2,0,1,0,0,6,1,1,1,1,0,1,1,0,44
24,1,4,2,4,0,0,10,4,5,4,3,4,9,0,1,3,8,1,1,1,1,1,1,1,0,1,0,1,1,0,52
30,0,11,5,0,0,0,10,6,7,6,7,5,5,1,1,4,2,1,1,0,0,5,0,0,1,0,0,1,1,1,58
36,1,15,5,2,1,1,12,9,8,8,10,7,5,1,1,4,1,0,1,1,1,5,1,1,1,0,1,1,0,0,68
18,0,0,0,4,0,0,8,7,8,8,8,3,4,1,0,4,7,1,0,0,0,4,1,1,1,0,0,0,1,0,40
30,1,11,5,3,1,0,12,8,9,8,9,9,7,0,1,8,6,0,1,0,1,7,1,1,1,1,0,1,1,0,68
18,1,0,0,4,0,0,6,6,6,5,7,8,7,1,1,4,3,1,1,0,0,3,0,1,0,1,0,1,0,1,41
40,0,20,6,2,1,1,6,8,8,7,8,5,3,1,1,6,1,0,0,1,1,0,0,0,1,1,1,1,1,0,54
23,0,5,3,0,0,1,10,5,4,4,5,6,4,0,0,7,9,0,1,1,0,3,1,0,1,1,0,1,0,0,62
42,1,21,12,2,1,1,8,8,7,7,9,3,5,0,0,9,5,0,0,0,0,3,1,1,0,1,1,0,1,0,55
29,0,11,9,0,1,1,8,5,6,4,5,9,9,1,1,6,4,0,1,0,0,7,0,0,0,0,0,0,1,0,51
44,1,26,16,2,1,1,12,4,3,5,3,4,5,0,1,9,8,0,0,1,1,3,0,0,1,1,0,0,1,0,66
27,0,7,4,3,0,0,12,6,6,7,5,6,7,1,1,7,7,0,1,1,0,0,1,0,1,0,0,1,1,0,66
24,0,3,1,4,0,0,12,5,4,4,6,4,6,1,1,5,8,0,1,1,1,0,0,1,0,0,1,0,1,0,57
33,1,12,6,3,0,0,10,9,10,10,9,5,3,1,0,6,4,1,1,0,0,4,0,1,1,1,0,1,1,1,53
45,1,24,12,2,1,1,8,5,6,4,4,7,5,0,0,7,5,0,1,1,0,3,0,0,0,1,0,1,1,1,58
49,0,30,10,0,1,1,8,8,9,8,9,3,9,1,0,9,3,1,1,1,0,4,0,0,0,0,0,1,1,1,83
44,1,26,15,1,1,1,10,7,8,6,6,7,4,1,0,7,1,1,1,0,1,7,0,0,1,1,0,1,1,1,69
18,1,0,0,2,1,0,12,5,5,4,6,9,4,1,1,7,5,0,1,0,1,3,1,1,1,0,0,1,0,0,51
32,1,11,6,2,0,0,12,5,4,6,4,6,6,0,1,8,7,1,0,1,1,5,1,1,1,0,0,0,1,0,71
39,0,20,9,3,1,1,12,7,8,8,8,3,4,1,1,5,2,0,0,0,1,5,0,0,0,0,1,0,1,1,65
39,0,19,11,3,0,0,12,6,7,5,5,6,6,0,1,2,1,0,0,0,1,2,1,1,0,0,0,1,1,0,70
43,0,22,14,3,0,1,6,7,6,8,6,5,4,0,0,7,8,0,1,1,1,4,1,0,1,0,1,1,1,1,46
27,1,8,2,1,1,0,12,4,5,4,5,7,9,0,0,5,6,1,0,0,1,4,0,0,1,0,1,1,1,1,66
18,0,0,0,2,0,1,14,6,5,7,6,4,3,1,1,6,7,1,0,0,0,4,0,0,0,1,1,1,1,0,39
35,1,14,5,0,0,1,6,5,5,5,4,4,7,1,0,2,6,1,1,1,1,2,0,1,1,0,0,0,0,0,66
51,0,32,12,1,1,0,14,6,5,5,5,3,7,0,1,7,1,0,0,0,1,3,1,0,0,1,1,1,0,0,73
31,0,13,11,3,0,0,12,9,9,10,10,5,7,1,1,9,5,1,0,0,0,4,1,1,1,1,0,0,1,1,75
34,0,15,9,1,1,0,8,7,7,8,8,4,7,0,0,3,9,0,0,1,1,5,1,1,1,1,1,0,1,0,65
37,0,19,16,0,0,0,10,9,10,9,8,3,4,0,0,8,1,0,0,1,0,3,1,1,1,0,0,1,1,1,70
31,1,11,7,3,0,1,12,8,7,8,7,8,8,1,1,4,6,1,0,1,0,5,0,0,0,1,0,1,1,1,68
36,0,17,10,3,1,0,14,7,7,8,8,6,3,0,1,8,2,1,1,1,0,2,1,1,0,0,0,0,0,0,58
28,0,7,5,3,1,1,12,7,8,8,7,3,9,0,1,3,9,0,1,0,1,4,1,1,1,0,0,0,1,0,68
34,0,15,9,3,0,1,12,5,5,4,4,7,3,0,0,4,9,0,1,1,0,5,1,1,0,1,0,0,0,1,63
28,0,10,3,1,1,1,12,9,8,9,9,9,5,0,1,1,2,1,1,0,1,3,1,1,0,1,1,0,0,0,74
34,0,15,7,1,0,0,6,5,4,6,5,9,7,1,1,7,1,1,0,1,0,7,1,0,0,0,1,1,1,0,56
40,0,19,12,4,1,0,10,6,7,5,7,5,8,0,1,4,9,1,0,1,1,6,0,1,0,1,1,0,1,0,64
53,1,32,24,3,1,0,14,9,8,9,9,8,5,1,0,2,2,1,0,0,1,0,0,0,0,0,1,0,1,1,88
31,1,11,8,1,1,0,10,6,6,5,6,3,7,1,0,3,8,1,1,1,1,6,1,1,1,1,0,0,1,0,62
29,1,10,7,1,1,1,10,4,4,4,3,6,8,1,1,8,5,0,1,1,0,3,1,0,1,1,1,0,0,0,63
29,1,8,5,4,1,1,10,9,10,10,10,6,5,0,1,8,3,0,0,0,1,7,0,1,0,0,0,1,1,0,61
36,1,18,7,3,0,1,10,5,6,6,6,4,9,1,0,2,4,1,0,1,0,2,1,1,0,1,0,0,1,0,69
35,1,17,14,0,1,1,12,6,7,7,6,8,8,1,1,6,8,1,0,1,0,3,1,0,1,1,1,0,0,0,73
37,0,16,8,2,1,0,8,8,7,7,7,3,4,1,1,6,8,1,1,0,1,4,0,0,0,0,1,1,1,1,62
33,1,15,8,2,0,0,14,4,5,5,4,6,5,1,0,3,4,0,1,0,1,7,0,1,1,1,1,0,0,0,68
30,1,10,7,4,0,0,12,6,6,7,5,7,6,1,0,5,9,1,1,0,1,1,0,1,0,1,0,1,1,1,69
18,1,0,0,3,1,0,6,9,10,8,8,8,7,0,1,8,5,1,1,0,1,6,1,0,0,1,1,1,0,1,51
40,1,20,11,3,1,1,10,6,7,5,6,7,6,0,0,8,2,1,1,0,1,5,1,1,0,1,0,0,0,0,64
18,0,0,0,2,1,1,14,4,3,3,3,9,4,1,0,8,8,1,0,0,0,6,0,0,1,1,1,0,0,0,49
29,0,8,3,1,0,1,8,9,10,9,8,7,5,0,0,6,1,0,0,1,1,1,0,1,0,1,0,1,0,0,64
18,1,0,0,2,1,1,12,5,5,4,5,3,4,1,1,6,7,1,0,0,1,5,0,1,0,1,1,0,0,0,39
39,1,19,16,2,0,0,8,5,5,5,6,3,8,0,0,4,5,1,1,1,1,6,1,0,1,1,0,1,0,0,59
18,1,0,0,4,0,0,14,8,8,8,8,5,3,0,0,2,1,0,0,1,1,5,1,1,0,0,0,0,1,1,53
26,1,7,4,3,0,1,6,5,5,4,5,8,7,1,1,1,4,0,0,1,0,0,0,1,1,0,1,1,0,0,47
34,1,16,7,4,1,0,8,9,10,9,9,3,4,0,0,4,9,1,0,1,1,1,0,1,0,1,0,0,0,1,55
27,1,6,4,4,0,0,12,8,9,9,8,3,7,0,0,8,5,0,1,1,1,4,0,1,0,1,0,1,1,1,42
36,1,15,10,4,1,1,12,8,8,9,9,8,8,1,0,1,8,0,0,0,0,4,1,0,0,0,1,0,0,0,76
37,0,16,14,0,1,1,8,4,5,4,3,4,3,0,1,4,3,1,1,0,0,4,1,1,1,1,0,1,0,0,47
37,1,18,12,4,0,1,8,4,4,4,4,9,9,0,1,4,3,0,1,1,0,4,0,1,1,1,1,0,1,1,64
23,0,4,3,3,0,1,12,5,4,4,6,7,5,0,0,8,8,0,1,1,0,0,1,1,1,0,1,0,0,0,50
48,1,30,12,3,0,0,12,7,6,6,6,9,3,0,0,4,9,1,0,0,1,5,1,0,0,0,1,0,1,0,71
29,0,8,3,4,0,1,10,9,10,10,8,8,5,0,1,5,3,0,0,1,1,3,1,1,1,1,1,1,1,0,60
41,1,20,12,0,1,0,10,5,5,5,5,6,5,1,1,7,3,1,1,0,0,7,1,0,0,1,1,0,0,0,58
27,0,9,2,4,1,0,8,9,9,8,8,4,6,1,1,6,3,1,0,1,1,6,0,0,1,0,0,1,0,0,55
27,1,7,5,1,0,0,6,4,5,3,5,8,4,1,1,8,5,1,1,1,1,7,1,1,0,1,1,0,0,0,36
28,1,9,4,3,1,0,6,8,7,7,7,7,5,0,1,1,7,1,0,1,1,1,0,1,1,1,0,1,0,0,50
20,1,0,0,0,1,1,10,5,6,6,4,8,4,1,0,4,5,1,0,0,0,7,1,1,0,0,0,0,0,0,53
35,0,17,13,0,1,0,8,5,5,5,4,8,4,1,1,6,4,1,0,0,0,3,0,1,0,0,0,1,1,1,54
30,0,9,4,3,1,1,12,4,5,4,5,7,9,1,0,9,7,0,0,0,1,3,1,0,1,1,0,0,1,1,66
37,1,19,8,4,0,1,8,5,6,4,6,4,3,1,0,7,4,0,0,0,0,3,1,1,0,0,0,0,0,0,63
29,1,9,5,1,0,1,8,6,5,7,7,8,9,0,0,3,9,0,0,0,0,5,1,0,1,0,1,1,0,1,66
26,0,8,4,4,0,0,14,4,3,3,5,6,5,0,0,3,4,0,0,1,1,7,0,0,1,1,0,0,1,0,63
32,1,13,4,2,0,0,8,8,9,9,9,7,8,0,0,6,5,1,1,1,1,3,0,0,1,0,1,1,0,1,61
32,1,14,4,3,1,1,14,7,6,7,7,7,5,0,0,7,8,0,1,1,1,0,1,1,1,0,0,0,1,1,71
40,0,19,5,0,1,0,6,9,10,10,9,3,4,0,1,8,1,0,1,0,1,1,0,0,0,0,0,0,1,0,64
29,1,9,3,4,1,0,10,8,8,8,9,7,7,0,0,6,1,0,0,1,1,7,0,1,0,1,0,1,1,0,58
27,1,8,6,0,1,0,10,6,6,5,6,3,3,0,0,1,8,1,1,1,1,0,1,1,1,1,1,0,0,1,34
41,0,21,7,0,0,1,8,7,7,8,8,9,8,0,0,9,3,0,1,1,0,1,1,0,0,0,1,0,0,1,69
26,1,6,4,4,1,1,10,8,7,7,7,3,4,0,0,6,7,1,1,0,1,0,1,1,1,0,0,1,0,0,48
18,0,0,0,1,1,1,10,4,3,5,3,3,4,0,0,3,6,0,0,1,0,6,0,1,1,1,0,0,0,0,42
41,1,20,9,3,0,1,8,5,5,6,6,5,9,0,0,1,6,1,1,1,1,7,0,1,1,1,1,1,0,0,69
34,0,14,4,2,1,1,8,9,10,10,8,9,5,1,0,2,3,1,0,1,0,2,1,0,1,0,1,0,0,1,65
22,1,1,0,1,0,1,8,6,5,6,6,5,3,0,1,4,6,1,1,1,0,2,0,1,1,0,1,1,0,1,42
30,1,9,5,0,0,1,12,9,9,8,8,4,7,0,1,3,4,0,0,0,0,6,1,0,0,0,0,0,1,0,61
39,1,21,12,1,0,1,10,9,8,8,8,3,8,1,1,1,4,1,1,1,1,1,1,0,1,1,1,1,0,0,78
26,1,7,4,2,1,1,10,7,6,8,6,6,5,0,1,3,7,1,0,0,0,7,0,0,1,0,1,1,0,0,50
35,0,17,9,4,1,1,8,9,10,8,8,5,3,0,1,1,8,0,1,0,1,2,1,1,1,1,0,0,1,1,57
23,1,3,1,3,0,1,8,4,4,3,4,3,5,0,0,8,4,1,0,1,0,5,1,0,0,0,1,0,1,1,30
31,0,12,6,1,1,0,8,4,3,4,3,9,6,0,0,4,9,1,0,1,0,4,1,1,1,1,1,1,0,1,39
23,1,2,1,2,0,1,12,6,6,5,5,7,6,1,1,8,7,1,0,0,0,7,0,1,0,0,1,1,1,0,60
24,1,5,3,3,1,0,10,4,3,5,3,4,8,1,0,9,2,1,1,1,1,5,0,1,0,0,0,1,1,1,44
28,1,10,7,4,0,0,12,8,9,7,8,3,5,0,1,9,7,0,1,0,0,1,0,0,1,0,1,0,0,1,72
23,1,3,2,3,1,0,12,6,6,7,7,6,9,0,1,6,6,0,0,0,1,0,1,1,1,0,0,0,0,1,55
35,1,16,10,1,0,1,12,4,5,3,3,5,7,0,0,7,3,0,1,0,0,4,1,0,0,0,0,0,0,0,60
19,1,0,0,3,1,1,8,8,7,8,8,8,4,1,1,5,8,0,0,1,1,4,1,0,0,1,1,1,0,1,45
21,0,1,0,2,1,1,10,6,7,7,5,8,9,1,1,3,5,0,1,0,0,6,1,0,0,0,0,0,0,1,56
36,0,16,6,3,0,1,10,7,7,7,8,6,7,1,1,4,1,0,1,0,1,0,0,1,1,1,0,1,0,1,72
33,0,14,10,0,0,0,8,4,3,5,5,5,6,1,0,4,6,0,0,0,0,7,1,1,0,0,1,0,0,1,46
36,1,17,14,3,1,0,12,6,5,7,5,6,3,0,1,7,2,1,1,1,0,7,1,0,1,1,0,0,1,1,59
32,0,12,7,2,0,1,14,8,7,8,8,3,7,0,0,8,3,0,1,0,1,6,0,1,1,0,0,1,0,0,79
43,1,25,17,0,0,1,6,9,8,10,10,8,7,1,0,6,3,0,1,1,0,6,1,0,1,1,0,0,0,0,59
26,0,5,2,1,0,1,10,7,7,7,8,6,5,1,0,5,5,1,1,1,0,5,1,0,1,1,1,0,0,0,50
40,1,22,8,1,1,1,10,9,9,10,8,6,4,0,0,2,5,0,1,1,0,6,1,0,1,1,1,1,1,1,70
36,0,16,11,1,1,0,14,7,8,6,8,8,6,0,1,6,9,0,0,0,1,4,0,1,1,0,1,1,1,0,66
31,0,12,7,1,1,0,8,6,5,7,6,8,7,0,0,1,5,1,0,0,0,3,0,1,1,0,0,0,1,0,50
19,0,1,0,4,1,0,12,6,7,7,6,3,3,1,0,3,8,1,0,0,1,3,1,0,1,1,0,1,0,0,45
31,1,11,4,2,0,0,12,8,7,8,8,8,5,0,0,4,3,1,1,1,1,5,1,1,1,1,0,0,0,0,62
19,0,0,0,1,0,0,12,7,8,7,6,4,9,1,1,2,6,1,1,0,0,5,1,1,0,0,1,0,1,1,45
