age,gender,work_experience,canada_workex,dep_num,canada_born,citizen_status,level_of_schooling,fluent_english,reading_english_scale,speaking_english_scale,writing_english_scale,numeracy_scale,computer_scale,transportation_bool,caregiver_bool,housing,income_source,felony_bool,attending_school,currently_employed,substance_use,time_unemployed,need_mental_health_support_bool,employment_assistance,life_stabilization,retention_services,specialized_services,employment_related_financial_supports,employer_financial_supports,enhanced_referrals,success_rate
37,0,16,6,3,1,0,12,9,9,8,9,4,5,0,0,6,4,0,1,0,0,6,1,1,0,1,1,0,1,0,60
35,0,17,10,2,1,1,8,4,5,5,3,9,9,0,0,5,4,0,0,0,1,0,0,0,0,0,0,1,1,1,63
27,0,8,5,4,0,0,14,4,4,3,3,8,9,0,0,8,8,0,1,0,0,7,0,1,0,0,0,1,1,1,65
36,0,15,7,1,1,1,8,5,6,5,6,8,9,0,1,6,3,1,0,1,0,5,0,0,0,0,0,1,0,1,59
23,1,4,3,4,1,1,10,7,7,6,8,6,6,0,0,7,6,0,0,0,0,0,1,0,0,0,1,1,0,1,56
28,0,7,5,3,1,0,12,7,6,8,6,4,5,0,1,6,4,1,0,1,0,5,0,0,0,0,1,0,1,1,51
26,1,5,3,1,1,1,10,7,8,7,7,7,3,0,0,8,6,1,0,1,1,3,0,0,0,0,0,1,1,0,26
30,0,10,3,4,1,1,8,9,10,8,9,8,8,0,1,2,4,1,1,0,1,6,1,1,1,1,1,1,1,1,59
48,1,30,10,2,0,0,10,9,10,10,8,9,5,1,1,7,2,0,1,1,0,0,1,1,0,1,0,0,1,1,99
18,1,0,0,0,0,1,12,8,8,8,9,5,9,0,0,5,3,0,1,0,0,1,0,0,1,1,0,0,1,0,66
35,0,16,6,0,0,1,6,6,5,7,5,8,4,1,0,9,8,1,0,0,1,4,1,0,1,0,1,1,0,1,47
18,0,0,0,2,1,1,6,6,7,7,6,5,5,1,1,9,1,1,1,0,0,7,1,1,0,1,1,0,0,1,34
26,0,8,3,0,0,0,10,6,6,6,5,9,9,1,0,8,6,1,1,0,1,2,1,1,1,1,0,1,1,0,62
38,0,18,10,2,0,0,8,8,9,7,7,8,4,1,0,8,9,1,1,1,0,3,0,0,0,1,1,0,1,0,49
30,1,11,5,3,1,1,12,7,7,6,8,6,6,0,1,4,1,0,1,1,0,5,0,1,1,1,1,1,0,0,78
21,1,3,2,2,0,1,8,6,5,5,6,6,7,0,1,8,4,0,0,0,1,3,0,1,0,1,0,1,0,0,49
24,1,3,1,0,0,0,10,7,7,6,7,6,6,0,0,2,7,0,0,1,0,2,0,0,0,0,0,1,0,0,57
35,1,16,8,3,1,1,8,5,5,6,4,7,3,1,0,5,6,0,0,0,0,7,0,1,0,1,0,1,0,0,61
24,0,5,2,2,0,1,10,6,7,5,6,8,8,0,0,4,6,1,0,0,1,1,1,1,0,1,1,0,0,0,45
31,0,11,9,2,0,0,8,5,5,4,5,5,6,1,0,5,9,0,1,1,0,3,1,0,0,0,1,0,0,0,58
30,1,11,3,3,1,0,6,8,9,9,8,9,6,1,0,5,8,1,0,0,0,0,0,0,0,0,0,1,0,1,48
24,0,5,4,1,1,0,6,4,4,5,4,8,3,1,1,5,5,0,0,1,0,0,1,1,1,0,1,0,0,0,54
47,1,26,20,0,1,1,14,9,8,9,10,9,3,1,0,7,2,0,0,1,0,0,0,0,1,1,1,1,0,1,90
35,1,17,8,1,1,1,8,8,8,9,9,3,7,0,1,1,3,1,1,0,1,4,1,0,1,1,1,0,1,0,37
18,1,0,0,3,1,0,12,8,9,8,9,6,7,1,0,2,3,1,0,1,1,2,1,1,1,1,0,1,0,1,52
31,0,11,3,3,1,1,6,8,8,8,9,4,5,0,0,7,4,1,0,1,1,1,0,0,1,1,0,1,1,1,40
24,1,3,2,4,1,1,8,6,6,5,7,9,4,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,58
36,1,18,11,4,0,1,10,5,4,4,5,3,3,1,1,9,8,1,0,1,1,0,0,1,1,0,0,1,0,1,33
23,1,2,0,3,1,1,10,9,10,8,8,9,6,0,0,3,8,1,1,1,0,4,1,0,0,0,1,0,0,1,43
29,0,11,5,4,1,0,14,6,5,7,5,3,6,1,1,6,8,0,1,1,0,0,0,0,1,0,0,1,1,1,70
34,0,13,4,2,0,1,14,4,4,5,5,9,7,1,1,4,5,1,1,1,1,5,0,0,0,1,1,0,0,0,42
36,1,16,14,1,1,0,12,9,8,8,9,6,4,0,0,3,6,1,0,0,1,7,1,0,1,1,0,0,1,0,56
20,0,1,0,3,1,1,10,8,8,7,9,4,9,0,0,8,6,0,0,0,0,4,1,0,1,0,1,1,0,0,67
27,0,7,4,2,1,0,10,7,7,8,6,6,3,0,0,2,7,1,1,1,0,7,0,1,0,0,0,1,0,1,51
26,0,8,4,0,0,0,10,4,3,4,4,9,7,0,0,3,1,1,0,1,1,5,0,0,1,0,1,1,1,0,34
24,0,4,3,0,0,1,14,5,4,5,5,6,9,0,1,8,3,1,1,0,1,7,0,0,1,0,1,1,0,0,47
44,1,25,11,4,0,0,10,4,4,3,4,4,4,1,1,3,3,1,1,0,1,7,1,1,0,0,0,0,1,0,42
33,1,13,8,4,0,1,10,6,5,5,5,3,3,0,0,8,7,0,0,1,1,2,0,1,0,1,1,1,0,0,51
19,1,1,0,2,1,1,8,7,6,6,6,3,6,0,1,7,6,1,1,1,0,7,1,1,0,0,0,0,1,1,34
37,1,19,13,0,0,0,6,6,6,6,7,9,6,1,0,2,9,1,1,0,1,7,1,0,1,0,1,0,0,1,45
46,0,26,8,3,0,0,14,9,10,8,10,8,7,1,1,1,9,0,0,1,1,3,1,1,0,1,1,0,0,1,83
38,1,19,7,1,0,0,8,8,7,8,7,4,4,1,0,1,9,0,0,1,0,0,0,0,1,1,1,1,1,1,68
18,0,0,0,4,1,0,10,8,7,9,9,3,6,0,0,2,4,0,0,1,0,0,0,1,1,0,0,0,1,0,53
26,1,7,5,2,0,1,8,4,5,5,3,7,9,1,1,7,3,1,1,1,1,6,1,1,0,1,1,0,1,0,44
40,1,19,7,4,1,1,12,8,7,9,8,6,4,1,1,9,4,0,0,0,0,2,1,0,0,1,1,1,0,1,79
24,0,5,3,2,1,0,6,8,8,7,9,9,7,1,1,7,3,1,0,0,1,3,1,0,1,1,0,0,0,1,43
33,1,12,5,0,1,0,12,9,8,10,8,7,9,0,0,3,7,0,0,0,1,4,1,1,0,0,1,0,1,0,61
36,0,16,13,4,0,0,8,5,5,5,4,7,9,0,1,8,3,1,0,0,0,3,1,0,1,1,0,1,1,0,55
22,1,3,2,2,1,1,12,5,6,5,4,8,5,1,0,8,1,1,0,0,1,0,1,1,1,0,0,1,0,0,34
29,1,8,4,2,1,0,12,6,7,6,7,8,4,0,0,9,8,0,0,0,1,2,1,0,1,1,1,0,0,0,71
18,0,0,0,4,0,1,8,6,7,5,7,8,8,0,0,9,6,0,0,0,1,5,1,1,1,0,1,0,1,1,41
21,1,0,0,1,0,1,10,5,4,4,5,7,4,0,0,9,5,0,0,0,1,1,0,0,0,0,1,1,1,0,37
27,0,9,2,3,1,0,8,4,5,4,5,5,7,1,1,4,8,0,0,0,0,7,0,1,0,1,1,0,0,1,60
20,0,0,0,0,1,1,8,5,4,5,6,5,8,1,0,4,8,1,0,1,0,2,1,0,0,1,0,1,0,1,44
43,1,22,15,4,1,1,12,6,5,6,7,7,5,1,0,2,3,0,1,0,0,4,0,1,1,1,1,0,1,0,81
18,1,0,0,4,1,1,10,7,6,7,7,6,6,1,0,8,3,1,1,1,1,7,0,0,1,0,1,1,1,0,44
26,0,5,4,1,1,0,10,8,9,9,8,9,3,1,1,2,7,1,1,1,0,7,1,0,1,0,0,1,0,1,48
31,1,13,6,0,0,0,8,9,10,9,9,7,7,0,1,3,3,0,1,1,1,4,1,0,1,1,0,0,1,0,65
41,1,21,15,4,1,1,10,7,6,6,8,9,3,0,1,9,9,1,0,0,0,7,1,0,0,1,0,1,0,1,46
18,0,0,0,1,1,0,12,7,8,6,6,7,5,1,0,2,8,0,0,1,1,0,0,0,1,1,1,1,1,1,65
39,0,21,12,3,0,1,10,8,7,7,9,8,8,0,1,1,8,0,1,0,1,6,0,1,0,0,1,0,0,0,68
30,1,12,5,2,1,0,14,5,6,4,5,9,5,1,1,5,9,0,0,0,0,2,0,1,1,0,1,0,1,1,67
22,0,3,1,3,1,1,14,4,4,3,5,8,4,0,0,7,8,0,0,0,1,1,0,0,0,1,1,1,0,0,46
33,1,13,7,3,1,0,8,7,8,7,8,8,3,0,0,4,4,1,0,1,0,2,1,0,1,0,0,1,1,0,44
31,1,11,7,3,0,0,8,4,5,4,3,5,3,1,1,4,7,0,0,1,1,4,0,1,0,1,1,0,0,0,40
25,1,6,5,3,1,1,12,9,10,10,8,7,5,1,1,3,6,1,0,0,0,6,0,1,0,1,0,1,0,0,59
30,0,10,4,2,0,0,10,9,8,10,10,6,8,0,0,6,1,1,1,1,0,2,0,0,1,0,1,1,1,0,65
26,0,8,2,0,0,1,6,9,8,10,9,6,3,0,1,8,5,0,1,0,0,0,0,1,1,1,1,1,0,1,69
30,1,10,5,0,0,0,8,6,6,6,7,8,9,1,0,2,2,0,1,1,0,4,0,1,1,1,1,1,0,0,74
35,0,16,10,1,1,0,10,7,7,8,8,8,6,0,0,6,9,1,1,1,1,2,1,0,1,1,0,1,1,1,46
42,0,24,9,1,0,0,12,9,9,9,10,7,5,1,0,8,3,1,1,1,1,7,1,1,0,1,0,1,1,1,60
20,0,1,0,4,1,0,8,6,5,5,6,6,4,1,0,1,7,0,1,0,1,2,1,0,0,1,1,0,0,1,42
47,0,26,23,3,1,1,8,9,9,9,9,7,4,1,1,4,2,1,1,1,0,0,1,1,0,0,1,0,1,1,74
18,0,0,0,3,0,1,14,5,5,5,5,9,4,0,0,1,7,0,1,0,0,0,0,1,0,1,0,0,1,1,60
28,1,10,4,2,1,1,12,7,8,6,7,5,3,1,0,4,4,1,1,1,1,7,0,0,1,1,0,1,0,1,46
34,0,14,11,3,0,1,10,6,6,5,6,7,5,1,1,9,6,1,0,1,0,7,1,0,0,0,1,0,1,0,54
32,0,14,10,2,0,0,12,9,10,8,10,8,4,1,1,6,9,1,0,0,1,2,0,0,1,1,1,0,0,1,69
25,0,6,3,4,1,0,10,6,5,7,6,3,5,1,1,6,8,0,0,1,0,6,0,0,1,0,1,1,0,1,53
28,1,8,4,1,1,1,12,9,8,10,10,5,3,0,0,5,9,1,1,0,0,1,0,1,1,1,1,0,0,0,60
26,1,5,4,1,1,1,10,5,6,6,6,6,6,1,0,3,5,0,1,0,0,4,1,1,0,0,1,0,0,1,55
25,0,6,3,4,1,1,8,4,4,3,5,6,6,1,0,2,5,1,1,1,1,2,1,0,0,0,1,0,1,0,26
36,1,15,7,4,1,1,12,9,8,10,8,8,6,0,1,9,4,1,1,0,0,0,0,1,0,0,1,0,0,1,76
32,0,11,6,3,0,0,10,4,5,3,4,8,3,1,1,9,9,1,1,1,1,4,0,0,0,1,1,1,0,1,31
24,1,3,1,1,1,1,14,7,6,6,7,5,4,1,0,7,8,0,1,0,0,0,1,1,1,0,1,1,0,1,61
37,1,19,7,0,1,0,8,5,4,4,6,8,3,1,0,2,6,0,1,0,1,7,1,1,1,0,0,1,0,0,37
32,0,13,10,4,1,0,14,7,7,8,6,3,5,1,0,4,6,0,0,1,1,4,0,0,0,0,0,0,1,0,53
36,1,17,11,1,0,0,14,4,3,5,4,5,6,0,1,8,6,0,0,0,1,2,0,1,0,0,0,0,1,1,53
35,0,17,11,1,0,0,8,5,6,4,6,8,5,0,1,6,6,1,1,0,0,5,0,0,1,0,1,1,0,1,44
23,0,3,1,2,0,0,12,8,8,9,7,9,3,0,0,5,7,1,1,0,1,7,1,0,1,1,0,0,1,0,42
25,1,4,2,1,1,0,10,5,6,5,6,4,7,0,1,2,6,1,0,0,1,5,0,0,1,0,0,1,1,0,28
35,1,16,5,4,0,0,14,5,6,6,4,3,7,0,1,1,8,1,1,1,1,6,1,0,0,1,0,1,1,1,40
34,1,16,5,3,0,1,10,8,9,7,9,5,9,0,1,1,7,1,0,1,1,3,0,0,0,0,0,1,0,1,57
29,0,8,4,1,1,1,12,6,6,5,6,4,3,1,1,1,2,0,1,1,1,5,0,1,1,0,1,0,1,0,52
30,0,10,5,0,1,0,10,6,5,5,7,7,4,0,0,6,4,0,0,0,1,3,1,0,1,1,0,1,0,1,55
40,0,20,13,4,1,1,8,6,7,6,7,3,8,1,0,4,7,0,0,0,1,4,1,1,0,1,0,1,1,1,55
25,1,4,1,3,0,0,8,4,3,3,3,7,5,1,1,9,2,1,1,1,0,6,0,1,0,1,1,0,0,0,43
34,1,14,7,3,0,1,10,5,4,4,4,4,3,0,1,9,4,1,1,1,1,6,0,0,0,1,0,1,1,0,27
28,1,9,3,4,0,1,12,9,10,10,9,6,3,1,0,3,2,0,1,1,0,6,1,1,0,1,1,1,1,1,79
28,1,9,8,3,1,1,10,8,7,8,9,6,7,1,1,6,2,1,1,0,1,0,0,1,1,1,1,0,1,0,57
38,0,19,12,0,1,1,12,9,9,10,8,8,6,1,1,6,7,0,0,1,1,0,0,1,0,0,0,1,0,1,85
36,1,16,11,1,0,1,8,4,4,3,4,6,6,0,0,1,2,1,0,0,1,0,1,0,0,1,0,1,0,0,38
36,0,17,8,4,0,1,10,8,7,7,8,7,8,1,1,9,4,0,0,0,1,2,1,1,1,1,1,1,1,1,74
40,0,22,7,1,0,1,6,9,8,9,8,3,4,0,0,4,7,0,1,1,1,4,1,1,0,1,1,1,0,1,62
30,0,11,9,1,1,1,12,4,4,3,3,7,4,0,1,6,6,0,0,0,1,2,0,1,0,0,0,1,0,0,52
35,1,16,7,3,1,0,14,4,3,4,5,7,8,1,1,8,4,1,0,1,0,3,0,0,1,1,1,0,0,1,64
27,1,7,3,4,0,0,10,4,3,5,4,6,4,0,1,1,9,0,1,1,0,3,0,1,1,0,1,1,1,0,59
32,1,13,8,1,1,0,6,8,7,8,7,7,9,1,1,8,5,0,1,0,0,0,1,1,0,0,1,0,0,1,70
28,1,7,2,2,1,1,8,9,8,10,9,4,9,0,1,6,2,0,0,0,1,0,0,0,0,1,1,1,0,0,55
30,1,12,9,0,1,0,12,9,10,8,10,5,7,0,1,1,7,1,0,1,1,4,1,1,0,1,0,0,1,0,43
34,1,14,8,3,0,0,10,7,6,8,6,5,3,0,1,9,2,0,0,1,1,3,1,1,0,1,0,1,0,0,63
23,1,5,2,4,0,1,12,4,4,5,4,5,4,0,1,9,8,1,1,1,0,4,0,1,0,0,0,0,0,0,48
46,1,25,8,4,1,0,8,6,7,7,5,8,7,1,0,8,7,0,0,1,0,3,0,0,0,1,1,0,0,0,84
21,1,1,0,3,1,0,12,5,6,5,6,9,9,0,0,7,9,1,1,1,1,1,0,0,1,1,0,1,1,0,57
20,1,0,0,1,0,1,12,7,7,8,8,9,5,1,0,1,6,1,1,1,1,4,1,1,0,0,0,0,1,0,38
39,1,20,14,3,0,1,8,7,6,7,8,6,3,1,0,1,7,0,1,0,1,1,1,1,0,0,0,1,0,0,47
36,1,18,8,4,0,0,10,8,9,8,9,9,8,1,1,8,9,0,0,0,0,2,1,1,0,1,0,0,0,0,91
34,1,13,4,2,0,1,8,7,8,7,6,6,5,1,0,8,7,1,1,0,0,6,1,0,1,1,1,0,1,0,53
35,1,14,10,1,1,1,10,9,8,8,8,5,6,0,0,1,9,1,0,1,0,7,0,1,0,0,0,0,1,0,58
29,0,9,5,3,0,0,12,8,7,7,8,3,6,0,1,8,8,1,1,0,1,7,0,0,0,0,1,1,1,0,39
22,0,3,1,4,0,1,10,8,8,7,8,8,3,1,1,8,5,0,0,1,1,3,0,0,0,1,1,0,1,0,38
30,0,10,5,4,0,0,12,6,7,6,5,5,4,1,1,3,7,0,0,1,1,1,1,1,0,0,0,1,1,0,50
24,1,4,1,4,0,1,10,4,3,3,3,7,3,1,1,1,7,1,0,0,0,2,1,1,0,0,1,1,0,1,43
37,0,17,11,2,0,1,8,7,6,8,7,9,4,0,1,3,1,0,0,0,0,7,0,1,1,0,1,0,1,1,77
28,1,8,7,1,1,0,10,4,4,4,3,5,8,0,0,8,4,0,1,1,1,7,1,0,0,1,0,0,0,1,48
23,1,2,0,3,1,1,10,4,5,3,5,9,6,1,1,8,5,0,0,0,0,4,0,1,0,1,0,0,0,1,54
27,0,6,3,1,1,1,10,4,3,4,5,5,9,0,1,7,6,1,1,1,0,1,0,0,0,1,1,0,1,0,58
33,1,13,7,4,0,0,8,8,8,7,9,9,9,0,1,2,7,0,1,0,0,1,0,1,1,1,0,1,0,1,79
25,1,5,2,2,0,1,10,4,5,5,4,3,3,0,0,5,5,0,1,0,0,2,1,1,1,1,1,1,1,1,48
23,1,4,1,2,1,1,6,7,8,7,6,6,3,0,1,8,2,1,1,0,1,6,1,1,1,1,0,1,1,0,18
31,1,11,8,4,0,1,6,8,9,7,8,9,8,1,1,3,5,1,1,0,0,7,0,1,0,0,1,0,1,0,52
31,0,10,5,1,0,1,10,7,8,6,7,6,9,0,0,6,5,1,0,0,1,1,0,1,0,1,0,0,0,0,54
25,1,7,4,1,0,0,8,8,8,9,7,7,4,1,0,2,7,0,1,0,1,2,0,0,1,0,0,1,0,1,50
26,0,5,2,2,0,1,14,5,4,6,5,5,6,1,1,8,3,0,0,0,0,5,1,1,1,0,1,0,1,1,69
31,0,12,4,0,0,1,10,5,6,4,6,4,6,0,0,9,1,0,0,1,0,7,1,0,0,1,0,1,0,1,62
18,1,0,0,2,0,1,12,5,6,4,4,7,4,1,0,1,6,1,0,0,0,3,0,1,1,0,0,0,0,1,38
18,0,0,0,2,1,1,10,5,4,5,6,9,8,0,1,4,7,1,0,1,0,3,0,1,0,0,0,1,0,0,44
24,1,4,1,3,0,1,12,8,9,8,9,6,4,0,0,6,8,0,1,1,0,3,0,1,0,0,0,0,0,1,58
28,1,10,7,2,1,0,8,4,5,3,3,3,8,1,0,2,7,0,1,0,1,1,0,1,0,0,0,0,1,1,40
32,0,12,6,0,0,1,14,6,5,7,7,9,4,1,1,6,7,0,1,1,0,7,0,1,0,1,1,1,1,1,67
41,0,21,11,2,0,0,10,9,8,9,10,6,6,0,0,7,7,1,0,0,1,1,1,0,0,0,1,0,1,1,62
36,0,15,8,1,0,0,12,6,7,5,7,6,6,1,0,6,1,1,0,0,1,0,0,1,0,1,0,0,1,1,52
28,1,7,3,3,0,0,10,5,4,6,4,9,3,1,1,8,9,0,1,0,0,7,1,1,1,0,1,0,0,0,64
29,0,8,2,3,1,0,8,4,4,5,3,3,9,0,1,5,9,1,1,1,1,0,0,0,1,1,0,1,1,0,29
21,0,2,0,2,0,1,12,7,7,6,6,5,9,0,0,3,7,1,0,0,0,2,1,0,1,1,1,1,0,0,49
29,0,8,5,3,1,0,6,4,5,3,4,5,8,1,0,2,9,0,1,1,1,7,1,1,0,1,0,0,0,1,43
27,1,8,5,3,1,1,10,7,8,7,8,9,6,1,0,2,4,0,0,1,1,1,0,0,1,1,0,0,0,1,59
32,1,11,5,2,1,1,8,6,5,5,6,9,8,0,0,2,7,0,0,0,0,2,1,1,1,0,0,0,1,0,64
23,0,3,1,0,1,0,10,4,3,4,4,9,8,0,0,5,2,0,1,0,0,7,1,0,0,0,1,0,0,1,54
34,0,15,6,2,0,0,14,4,5,5,5,6,5,0,1,4,6,0,1,0,1,4,0,1,1,0,1,0,1,0,61
42,0,24,10,1,1,1,10,9,10,9,8,9,5,0,0,2,2,0,0,1,1,6,1,1,1,0,1,0,1,0,77
29,1,10,3,4,0,0,12,6,6,5,6,7,4,1,0,5,3,0,0,1,0,1,1,1,0,0,0,1,0,1,65
33,1,14,11,0,1,1,10,4,3,4,3,4,9,0,1,7,1,0,1,0,0,5,0,1,0,0,0,1,0,1,55
35,1,17,7,2,1,0,10,7,8,8,6,9,8,0,1,5,7,1,1,1,0,4,1,1,1,1,0,0,0,0,65
26,1,7,3,0,1,1,14,4,5,5,5,7,4,0,0,8,2,0,1,0,1,1,1,1,0,1,0,0,1,0,41
31,1,11,5,4,0,1,12,7,6,6,7,8,4,0,0,6,3,1,1,0,0,3,1,0,0,0,1,1,0,1,58
30,0,9,3,3,1,0,12,5,4,5,5,7,3,0,1,9,1,0,0,1,1,2,0,1,1,0,0,1,0,1,66
30,0,12,8,3,0,0,8,4,5,3,3,6,5,0,0,5,3,1,0,1,0,7,0,0,0,0,1,1,0,0,37
23,1,2,0,4,1,0,10,7,8,6,8,6,5,0,1,8,4,0,0,1,0,5,0,1,0,1,0,1,1,1,42
30,1,10,3,3,1,0,8,6,7,7,6,4,6,1,1,6,7,1,0,0,1,0,1,1,1,0,1,1,1,0,32
33,0,15,10,0,1,1,10,5,4,5,4,4,5,0,1,7,6,0,0,1,1,3,0,0,1,0,0,0,0,0,50
41,0,20,10,3,0,0,10,4,5,3,3,4,6,0,1,8,1,0,1,1,0,5,0,0,1,0,0,0,1,1,66
37,0,16,11,4,0,1,12,9,10,10,8,6,8,1,0,4,4,1,0,0,1,0,1,0,0,0,0,0,1,0,55
47,0,27,17,4,0,1,12,7,8,6,8,6,3,1,1,4,9,1,0,1,0,7,0,1,0,0,1,1,0,1,73
23,0,2,0,4,1,1,10,9,9,9,10,7,4,1,0,6,3,1,1,1,1,1,0,1,1,0,0,1,0,0,28
36,0,16,11,1,1,1,6,4,4,3,3,6,4,1,1,2,6,0,0,1,1,4,1,0,1,0,0,1,0,1,34
31,0,12,4,0,1,0,12,7,6,7,6,8,8,0,0,9,2,1,1,1,1,4,0,0,1,1,0,0,0,1,63
47,0,27,16,4,1,0,8,4,5,5,5,5,6,1,0,8,5,1,1,1,0,7,0,1,0,0,0,1,1,1,59
23,0,4,2,0,0,1,10,5,6,6,4,5,7,1,1,2,9,0,0,0,0,7,1,1,1,1,0,0,1,1,59
23,0,5,2,1,1,1,6,5,4,4,4,4,8,1,0,1,2,0,0,0,0,5,0,1,1,0,0,0,1,0,46
25,0,4,2,0,0,0,10,4,3,5,5,6,6,0,0,4,3,0,0,0,0,6,0,0,0,0,1,0,1,0,51
18,1,0,0,2,0,0,14,4,3,3,3,8,8,0,0,4,2,0,0,0,1,7,1,1,0,1,1,0,0,1,53
25,1,5,4,1,0,1,8,8,9,7,7,5,3,0,1,2,2,1,1,0,1,3,1,1,1,1,1,1,1,0,32
23,1,2,1,1,1,1,10,4,4,4,3,7,8,1,0,5,6,0,1,1,0,0,0,1,0,0,0,0,1,0,63
31,0,10,5,3,0,1,8,4,3,3,5,3,8,0,0,3,6,0,1,1,1,5,1,0,1,1,0,1,1,0,42
32,0,14,6,4,0,0,14,9,10,9,10,9,5,0,1,3,5,1,0,0,0,2,1,1,1,1,1,0,1,1,73
45,1,27,12,1,0,0,12,9,8,8,10,7,6,0,1,3,2,0,1,1,1,2,0,0,0,0,0,1,0,0,75
37,1,17,9,0,1,0,8,5,6,5,5,3,3,1,0,4,1,1,0,1,0,7,1,0,0,1,1,0,0,1,44
25,0,7,3,2,0,1,6,9,8,10,9,8,9,0,1,5,3,1,1,1,1,6,1,1,1,1,1,0,0,1,51
22,0,3,2,0,0,0,10,4,5,3,4,7,4,0,1,4,3,1,1,0,0,2,0,1,0,0,1,0,0,1,41
33,0,15,7,0,0,1,8,6,5,6,6,5,7,1,1,9,9,1,0,0,1,0,1,1,0,0,1,0,1,0,51
19,1,1,0,2,0,0,12,4,4,3,5,6,7,0,0,4,4,0,1,1,1,4,0,0,1,0,0,0,0,0,48
44,0,24,12,3,0,1,6,8,7,8,7,3,6,1,1,7,9,0,0,0,0,4,0,1,0,1,1,0,1,1,72
39,0,20,16,4,0,0,8,7,6,7,8,6,8,0,1,5,1,1,1,0,0,3,1,0,0,0,0,0,1,1,56
26,0,8,5,1,1,1,12,5,5,4,5,8,5,1,1,9,3,1,1,1,1,6,0,0,1,0,1,0,0,1,52
18,0,0,0,4,0,1,8,9,8,8,10,9,8,0,0,9,1,0,0,0,1,0,1,1,1,1,1,1,1,0,69
40,1,21,10,3,1,1,12,6,6,7,5,9,6,1,1,8,6,1,1,1,0,1,0,1,0,0,0,1,0,0,65
29,1,10,7,2,1,0,6,7,8,8,7,6,7,1,0,6,1,0,1,0,0,6,0,0,0,1,0,0,0,0,58
39,0,18,5,4,1,0,8,6,6,7,5,5,7,1,1,6,2,0,1,1,1,1,1,1,1,1,0,0,0,0,56
18,1,0,0,0,1,1,14,5,5,4,4,8,8,1,0,2,9,1,0,1,0,2,1,0,1,1,0,1,1,1,56
25,1,4,2,1,0,1,10,9,10,10,8,9,8,0,1,7,1,0,0,0,0,5,1,1,0,1,1,0,1,1,67
30,0,9,4,1,1,1,12,8,8,8,8,4,8,1,1,9,4,1,0,1,1,5,1,1,1,1,0,0,0,1,51
30,1,10,5,3,0,1,8,5,5,4,6,4,4,1,0,9,6,1,0,1,0,7,0,1,0,1,0,1,1,0,50
26,0,8,5,3,0,1,10,6,7,6,6,3,5,0,0,2,2,0,1,0,1,5,0,1,1,1,0,1,1,1,60
34,0,13,3,2,0,1,12,6,5,6,6,5,5,1,1,9,1,1,1,1,0,4,1,1,1,0,1,0,1,0,64
21,1,1,0,3,1,1,8,5,4,5,6,6,9,1,1,7,4,0,0,0,0,4,0,1,0,1,0,0,1,0,57
28,0,10,5,4,0,1,12,4,4,3,5,7,9,1,1,5,3,0,0,0,0,6,1,1,0,0,1,1,1,1,63
30,0,9,4,1,0,1,10,5,4,4,6,7,7,0,0,5,7,0,1,0,1,0,1,1,1,1,0,0,1,1,50
34,0,16,6,2,1,0,10,9,8,10,10,8,7,0,1,6,7,1,0,0,0,7,0,0,0,0,0,1,0,1,51
35,0,14,7,3,0,1,10,9,9,10,8,3,6,0,1,8,7,0,0,0,1,0,0,1,0,1,0,0,0,1,60
21,1,1,0,0,0,1,10,8,9,9,8,3,6,0,1,2,9,1,0,1,1,3,1,0,0,0,1,0,1,1,43
18,0,0,0,1,0,1,8,5,4,6,5,3,9,1,0,3,9,0,0,1,1,0,0,0,0,0,1,1,0,0,33
40,1,21,14,2,1,1,10,7,7,7,7,5,4,1,1,7,4,0,1,0,0,3,1,0,0,1,0,1,0,1,72
32,1,14,7,1,0,0,8,9,10,8,10,7,7,0,0,3,9,1,1,1,0,2,1,1,1,0,0,0,0,1,69
24,1,4,3,4,0,1,10,9,8,10,9,8,6,1,0,1,7,1,0,0,0,2,1,1,0,1,0,0,1,0,60
42,0,23,15,3,0,1,12,9,10,9,8,5,4,0,1,6,6,0,0,1,1,4,1,0,0,1,1,1,1,0,70
30,1,9,7,3,0,1,10,4,4,3,4,8,5,1,0,7,9,1,1,0,1,6,0,1,0,1,1,1,0,1,38
39,1,20,7,3,1,1,14,7,8,6,7,5,7,0,0,9,4,1,1,1,1,6,0,0,0,0,0,0,1,0,57
30,1,12,6,0,1,1,8,5,6,4,4,6,3,0,1,1,1,1,0,1,1,6,0,1,0,0,1,0,0,1,32
46,1,28,14,4,1,0,10,4,4,4,3,5,7,0,1,9,6,1,1,1,0,4,1,0,0,1,0,0,1,1,64
44,1,24,15,0,0,1,12,9,8,10,9,5,6,0,1,7,1,1,1,1,1,7,1,1,0,0,1,0,1,1,58
28,1,10,8,4,0,1,10,7,6,6,8,6,7,1,0,8,9,1,1,1,0,4,1,0,1,1,1,0,0,0,56
37,1,18,6,4,0,1,10,7,8,7,8,4,9,0,0,3,5,0,1,0,1,1,1,0,0,0,1,0,0,0,75
35,0,16,5,4,1,0,6,4,5,3,4,6,3,0,0,5,2,1,1,1,1,3,0,0,1,1,1,0,0,1,47
40,0,21,17,3,1,0,10,9,10,9,9,3,9,1,1,3,8,1,1,1,1,5,1,1,0,1,1,0,1,0,63
22,1,3,1,3,0,0,8,4,5,5,4,9,7,0,0,7,6,1,0,0,1,5,1,0,0,1,0,1,1,1,23
